date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-02-11,AR_S_112,2,0,,1,6110,62,,13531
2022-02-11,AR_S_119,14,0,,8,33938,246,,73710
2022-02-11,AR_S_126,1,0,,0,14849,170,,26751
2022-02-11,AR_S_133,2,0,,0,5155,74,,12767
2022-02-11,AR_T,19,0,,21,325855,3442,,1036255
2022-02-11,AR_T_007,1,0,,1,7438,102,,22402
2022-02-11,AR_T_014,2,0,,2,39884,458,,121994
2022-02-11,AR_T_021,0,0,,1,13879,166,,45102
2022-02-10,AR_T_028,5,0,,8,6275,62,,19293
2022-02-10,AR_T_035,1,0,,1,2373,14,,7048
2022-02-10,AR_T_042,1,0,,4,5346,46,,15168
2022-02-10,AR_T_049,1,0,,1,2544,22,,8001
2022-02-11,AR_T_056,2,0,,1,11899,116,,34327
2022-02-10,AR_T_063,8,0,,14,13203,129,,40590
2022-02-10,AR_T_070,11,0,,18,10750,94,,34430
2022-02-11,AR_T_077,0,0,,2,10286,115,,31112
2022-02-11,AR_T_084,7,0,,7,132474,1568,,426290
2022-02-10,AR_T_091,0,0,,1,5171,47,,15223
2022-02-11,AR_T_098,4,0,,0,4328,41,,12885
2022-02-10,AR_T_105,28,0,,54,32039,257,,101769
2022-02-10,AR_T_112,2,0,,2,3591,37,,11649
2022-02-11,AR_T_119,3,0,,7,23528,166,,84218
2022-02-11,AR_U,19,0,,7,112746,1625,,241644
2022-02-11,AR_U_007,2,0,,0,21116,238,,41908
2022-02-10,AR_U_014,0,0,,1,4069,54,,6655
2022-02-11,AR_U_021,7,0,,3,42837,692,,100998
2022-02-04,AR_U_028,0,0,,1,226,5,,370
2022-02-11,AR_U_035,4,0,,0,10188,116,,23632
2022-02-11,AR_U_042,1,0,,1,2138,30,,4161
2022-02-02,AR_U_070,1,0,,0,169,7,,291
2022-02-11,AR_U_077,4,0,,2,25954,385,,54764
2022-02-10,AR_U_084,0,0,,1,993,14,,2083
2022-02-10,AR_U_091,0,0,,1,3142,41,,4255
2022-02-11,AR_U_098,1,0,,1,1046,26,,1261
2022-02-07,AR_U_105,1,0,,1,212,3,,248
2022-02-11,AR_V,38,0,,2,44842,549,,96476
2022-02-11,AR_V_007,36,0,,1,25080,327,,54056
2022-02-11,AR_V_014,1,0,,1,19018,216,,40520
2022-02-09,AR_V_028,2,0,,2,53,0,,143
2022-02-11,AR_W,105,0,,105,126898,1672,,459450
2022-02-11,AR_W_007,2,0,,2,2079,65,,5630
2022-02-08,AR_W_014,1,0,,2,216,2,,799
2022-02-11,AR_W_021,47,0,,46,66389,771,,253408
2022-02-11,AR_W_028,2,0,,2,2032,20,,7108
2022-02-11,AR_W_035,6,0,,6,3217,57,,8522
2022-02-11,AR_W_042,1,0,,1,887,19,,3731
2022-02-11,AR_W_049,4,0,,6,3580,28,,11312
2022-02-09,AR_W_056,0,0,,1,190,4,,1546
2022-02-11,AR_W_063,1,0,,1,1415,32,,5022
2022-02-11,AR_W_070,17,0,,17,11555,163,,37286
2022-02-10,AR_W_077,4,0,,5,960,11,,4023
2022-02-11,AR_W_084,4,0,,4,2842,44,,11235
2022-02-11,AR_W_091,1,0,,1,2403,48,,7312
2022-02-11,AR_W_098,3,0,,2,710,8,,1885
2022-02-11,AR_W_105,3,0,,3,5094,62,,18590
2022-02-11,AR_W_112,3,0,,3,4296,40,,11623
2022-02-11,AR_W_119,1,0,,1,4688,78,,16220
2022-02-10,AR_W_126,7,0,,16,1113,32,,4150
2022-02-11,AR_W_133,3,0,,4,2971,49,,11555
2022-02-11,AR_W_140,2,0,,2,1780,20,,6977
2022-02-10,AR_W_147,9,0,,14,837,8,,3390
2022-02-10,AR_W_154,9,0,,11,716,11,,1808
2022-02-11,AR_W_161,1,0,,0,1148,17,,3855
2022-02-11,AR_W_168,3,0,,3,5114,71,,19724
2022-02-10,AR_W_175,13,0,,14,447,9,,1695
2022-02-11,AR_X,82,1,,218,933400,7722,,2836232
2022-02-11,AR_X_007,2,0,,3,16999,108,,44739
2022-02-11,AR_X_014,8,0,,81,419117,3286,,1373010
2022-02-11,AR_X_021,2,0,,11,70054,434,,246914
2022-02-10,AR_X_028,4,0,,12,15779,119,,24436
2022-02-10,AR_X_035,15,0,,14,8490,63,,19888
2022-02-11,AR_X_042,0,0,,1,41373,334,,106058
2022-02-11,AR_X_049,2,1,,5,8921,52,,21729
2022-02-11,AR_X_056,3,0,,3,11409,121,,31802
2022-02-11,AR_X_063,3,0,,4,21275,223,,59109
2022-02-09,AR_X_070,0,0,,2,750,5,,2660
2022-02-11,AR_X_077,1,0,,1,1181,8,,2538
2022-02-11,AR_X_084,4,0,,4,9715,84,,20520
2022-02-11,AR_X_091,2,0,,11,43236,354,,115185
2022-02-11,AR_X_098,11,0,,27,54093,641,,169224
2022-02-11,AR_X_105,17,0,,18,12642,96,,40024
2022-02-11,AR_X_112,0,0,,1,3476,20,,8753
2022-02-11,AR_X_119,1,0,,1,26822,198,,90917
2022-02-10,AR_X_126,2,0,,9,10263,70,,25617
2022-02-10,AR_X_133,20,0,,29,12742,148,,29104
2022-02-11,AR_X_140,6,0,,17,52939,557,,140907
2022-02-11,AR_X_147,1,0,,9,28965,202,,96598
2022-02-10,AR_X_154,0,0,,2,435,7,,2145
2022-02-11,AR_X_161,15,0,,15,27296,265,,72729
2022-02-11,AR_X_168,0,0,,2,3604,48,,13871
2022-02-11,AR_X_175,1,0,,1,2930,15,,8870
2022-02-11,AR_X_182,3,0,,2,26290,254,,59220
2022-02-11,AR_Y,10,0,,59,103743,1589,,317363
2022-02-09,AR_Y_007,1,0,,5,1103,31,,3807
2022-02-11,AR_Y_014,1,0,,2,10172,247,,34306
2022-02-11,AR_Y_021,8,0,,37,57652,624,,169878
2022-02-09,AR_Y_028,3,0,,6,1858,48,,7596
2022-02-10,AR_Y_035,1,0,,16,6959,190,,22171
2022-02-11,AR_Y_042,0,0,,2,8976,132,,27229
2022-02-10,AR_Y_049,0,0,,1,252,1,,745
2022-02-10,AR_Y_056,1,0,,3,585,6,,1830
2022-02-11,AR_Y_063,1,0,,4,8698,178,,26955
2022-02-09,AR_Y_070,5,0,,16,1512,34,,4722
2022-02-09,AR_Y_077,0,0,,1,138,4,,505
2022-02-11,AR_Y_084,0,0,,3,980,3,,4056
2022-02-11,AR_Y_094,0,0,,1,1909,33,,5121
2022-02-09,AR_Y_098,0,0,,3,649,6,,1567
2022-02-09,AR_Y_105,0,0,,1,106,2,,417
2022-02-11,AR_Y_112,0,0,,10,2139,47,,6006
2022-01-10,AR_Y_126,2,0,,2,3,0,,30
2020-08-27,AR_Y_308,1,0,,1,1,0,,2
2022-01-10,AR_Y_408,0,0,,1,0,0,,8
2022-02-11,AR_Z,6,0,,33,85336,1062,,273175
2022-02-11,AR_Z_007,1,0,,1,2879,18,,6598
2022-02-11,AR_Z_014,4,0,,19,30155,383,,107303
2022-02-11,AR_Z_021,0,0,,4,33669,529,,90597
2022-02-11,AR_Z_028,0,0,,4,9273,66,,22481
2022-02-11,AR_Z_035,1,0,,2,4158,32,,26379
2022-02-11,AR_Z_042,0,0,,3,3216,24,,15578
2022-02-10,AR_Z_049,0,0,,4,1842,7,,3830
2022-02-09,AS,0,0,,,57,0,,
2022-02-12,AT,28640,9,28133,681801,2262631,13833,1832649,150550452
2022-02-12,AT_1,741,0,726,28347,57481,416,47132,4360787
2022-02-11,AT_1_101,11,0,10,,2843,13,2362,
2022-02-11,AT_1_102,1,0,3,,260,1,216,
2022-02-11,AT_1_103,53,0,75,,8045,38,6829,
2022-02-11,AT_1_104,72,0,58,,5402,73,4529,
2022-02-11,AT_1_105,44,0,12,,3297,30,2765,
2022-02-11,AT_1_106,86,0,131,,8267,56,7194,
2022-02-11,AT_1_107,182,0,271,,11697,56,9676,
2022-02-11,AT_1_108,111,0,44,,6903,49,4607,
2022-02-11,AT_1_109,181,0,122,,10767,100,8954,
2022-02-12,AT_2,1910,1,1206,17792,141197,1130,113159,6105871
2022-02-11,AT_2_201,310,0,117,,23742,192,18505,
2022-02-11,AT_2_202,168,0,177,,15617,112,12856,
2022-02-11,AT_2_203,81,0,49,,4766,37,3995,
2022-02-11,AT_2_204,209,0,173,,14534,85,11963,
2022-02-11,AT_2_205,218,0,34,,12056,122,8821,
2022-02-11,AT_2_206,215,0,246,,21596,170,18623,
2022-02-11,AT_2_207,246,1,43,,16777,134,12501,
2022-02-11,AT_2_208,206,0,48,,11526,81,8607,
2022-02-11,AT_2_209,137,0,183,,12494,130,10786,
2022-02-11,AT_2_210,120,0,136,,8089,67,6502,
2022-02-12,AT_3,4997,1,3552,305782,368055,2183,308506,28334496
2022-02-11,AT_3_301,48,0,33,,4957,37,4025,
2022-02-11,AT_3_302,195,0,159,,12789,84,11314,
2022-02-11,AT_3_303,34,0,36,,3157,23,2733,
2022-02-11,AT_3_304,129,0,148,,11388,116,9968,
2022-02-11,AT_3_305,361,0,194,,34494,153,29237,
2022-02-11,AT_3_306,388,0,192,,32261,203,25844,
2022-02-11,AT_3_307,317,1,225,,21489,107,18414,
2022-02-11,AT_3_308,288,0,29,,19325,85,15411,
2022-02-11,AT_3_309,110,0,92,,7178,71,6183,
2022-02-11,AT_3_310,133,0,113,,8441,65,7174,
2022-02-11,AT_3_311,77,0,84,,5249,30,4364,
2022-02-11,AT_3_312,286,0,118,,16394,71,13900,
2022-02-11,AT_3_313,150,0,238,,11907,48,10154,
2022-02-11,AT_3_314,86,0,49,,6262,56,5586,
2022-02-11,AT_3_315,325,0,381,,22243,138,19104,
2022-02-11,AT_3_316,225,0,190,,12473,43,10532,
2022-02-11,AT_3_317,275,0,169,,21972,149,15875,
2022-02-11,AT_3_318,258,0,232,,20193,129,17684,
2022-02-11,AT_3_319,461,0,42,,30047,185,24598,
2022-02-11,AT_3_320,185,0,165,,12575,68,10953,
2022-02-11,AT_3_321,241,0,306,,18597,109,16012,
2022-02-11,AT_3_322,71,0,57,,5392,28,4660,
2022-02-11,AT_3_323,212,0,275,,18547,130,16196,
2022-02-11,AT_3_325,142,0,25,,10725,55,8585,
2022-02-12,AT_4,5061,2,5231,41845,421747,2425,355088,21682930
2022-02-11,AT_4_401,618,0,813,,49668,318,41798,
2022-02-11,AT_4_402,113,0,155,,9359,49,8104,
2022-02-11,AT_4_403,150,0,111,,17849,118,15027,
2022-02-11,AT_4_404,381,0,60,,35483,187,30887,
2022-02-11,AT_4_405,79,0,132,,8783,57,7285,
2022-02-11,AT_4_406,305,0,271,,19363,117,16583,
2022-02-11,AT_4_407,335,0,441,,29362,162,25074,
2022-02-11,AT_4_408,260,0,315,,19086,110,15353,
2022-02-11,AT_4_409,170,1,216,,15231,109,13197,
2022-02-11,AT_4_410,415,0,182,,41098,184,29768,
2022-02-11,AT_4_411,245,0,196,,19402,114,16360,
2022-02-11,AT_4_412,216,0,247,,18990,124,16862,
2022-02-11,AT_4_413,309,1,286,,17699,122,14726,
2022-02-11,AT_4_414,243,0,224,,16691,110,14216,
2022-02-11,AT_4_415,245,0,228,,16070,111,13522,
2022-02-11,AT_4_416,304,0,539,,23262,97,20124,
2022-02-11,AT_4_417,459,0,541,,42392,243,37306,
2022-02-11,AT_4_418,214,0,274,,21959,93,18896,
2022-02-12,AT_5,1374,1,2552,16667,182323,828,161376,9762908
2022-02-11,AT_5_501,407,0,494,,42272,216,37282,
2022-02-11,AT_5_502,137,0,232,,23119,92,20772,
2022-02-11,AT_5_503,403,1,830,,49311,201,42366,
2022-02-11,AT_5_504,145,0,376,,31924,134,29414,
2022-02-11,AT_5_505,26,0,79,,7374,52,6814,
2022-02-11,AT_5_506,256,0,541,,28323,133,24728,
2022-02-12,AT_6,5013,1,3564,45010,271637,2569,224617,18568099
2022-02-11,AT_6_601,906,0,1063,,59160,402,50647,
2022-02-11,AT_6_603,228,0,142,,12576,135,10436,
2022-02-11,AT_6_606,602,1,234,,33392,309,26519,
2022-02-11,AT_6_610,472,0,169,,19444,143,15239,
2022-02-11,AT_6_611,223,0,94,,10945,137,8924,
2022-02-11,AT_6_612,277,0,196,,20330,150,17799,
2022-02-11,AT_6_614,93,0,81,,5646,38,4944,
2022-02-11,AT_6_616,273,0,90,,10943,141,8447,
2022-02-11,AT_6_617,442,0,173,,22780,186,18545,
2022-02-11,AT_6_620,271,0,396,,16269,218,13787,
2022-02-11,AT_6_621,430,0,492,,20220,280,16820,
2022-02-11,AT_6_622,415,0,226,,21805,219,18079,
2022-02-11,AT_6_623,381,0,208,,18127,211,14431,
2022-02-12,AT_7,2599,0,3239,24533,234911,865,207168,8471990
2022-02-11,AT_7_701,366,0,476,,34521,138,30044,
2022-02-11,AT_7_702,269,0,309,,21317,52,18987,
2022-02-11,AT_7_703,623,0,729,,51203,171,44609,
2022-02-11,AT_7_704,177,0,281,,21212,53,19152,
2022-02-11,AT_7_705,421,0,595,,38046,169,33629,
2022-02-11,AT_7_706,155,0,248,,16759,57,14806,
2022-02-11,AT_7_707,186,0,184,,16461,71,14749,
2022-02-11,AT_7_708,108,0,133,,8687,13,7537,
2022-02-11,AT_7_709,294,0,284,,26705,141,23655,
2022-02-12,AT_8,1589,0,1703,13103,111111,466,92553,6456546
2022-02-11,AT_8_801,256,0,330,,18728,73,15664,
2022-02-11,AT_8_802,600,0,469,,36153,165,30148,
2022-02-11,AT_8_803,316,0,342,,26001,110,21819,
2022-02-11,AT_8_804,417,0,562,,30229,118,24922,
2022-02-12,AT_9,5356,3,6360,188722,474169,2951,323050,46806825
2022-02-11,AT_9_900,5356,3,6360,,474169,2951,323050,
2022-02-13,AU,0,0,0,0,2878245,4546,2260971,62235928
2022-02-12,AU_ACT,428,0,323,1548,40946,31,38297,872141
2022-02-12,AU_NSW,8183,32,11969,31651,1191283,1691,882540,28184715
2022-02-12,AU_NT,1383,2,1031,1523,29232,9,21492,688675
2022-02-12,AU_QLD,3660,13,4764,19247,487846,367,313521,6678643
2022-02-12,AU_SA,1372,1,1865,18714,123208,149,109043,3707814
2022-02-12,AU_TAS,456,0,162,2862,34508,23,15081,542421
2022-02-12,AU_VIC,7224,19,7493,19864,969033,2266,879303,19193507
2022-02-12,AU_WA,49,0,46,6571,2189,10,1694,2368012
2022-02-09,AW,29,0,,,33406,196,,
2022-02-09,AZ,7632,24,,19481,725777,8972,,6335593
2022-02-09,BA,1313,41,,4188,361189,14938,,1499302
2022-02-09,BB,586,1,,,49958,289,,
2022-02-09,BD,5268,27,,42867,1899803,28771,,12878559
2022-02-12,BD_A,0,,,,10113,,,
2022-02-12,BD_A_02,0,,,,1008,,,
2022-02-12,BD_A_06,0,,,,4571,,,
2022-02-12,BD_A_07,0,,,,926,,,
2022-02-12,BD_A_25,0,,,,804,,,
2022-02-12,BD_A_50,0,,,,1144,,,
2022-02-12,BD_A_51,0,,,,1660,,,
2022-02-12,BD_B,0,,,,60497,,,
2022-02-12,BD_B_01,0,,,,871,,,
2022-02-12,BD_B_04,0,,,,2714,,,
2022-02-12,BD_B_08,0,,,,8803,,,
2022-02-12,BD_B_09,0,,,,2600,,,
2022-02-12,BD_B_10,0,,,,28112,,,
2022-02-12,BD_B_11,0,,,,5608,,,
2022-02-12,BD_B_16,0,,,,2180,,,
2022-02-12,BD_B_29,0,,,,773,,,
2022-02-12,BD_B_31,0,,,,2283,,,
2022-02-12,BD_B_47,0,,,,5455,,,
2022-02-12,BD_B_56,0,,,,1098,,,
2022-02-12,BD_C,0,,,,198935,,,
2022-02-12,BD_C_13,0,,,,150629,,,
2022-02-12,BD_C_15,0,,,,7981,,,
2022-02-12,BD_C_17,0,,,,2929,,,
2022-02-12,BD_C_18,0,,,,6694,,,
2022-02-12,BD_C_26,0,,,,3341,,,
2022-02-12,BD_C_33,0,,,,1713,,,
2022-02-12,BD_C_35,0,,,,4251,,,
2022-02-12,BD_C_36,0,,,,1599,,,
2022-02-12,BD_C_40,0,,,,8290,,,
2022-02-12,BD_C_42,0,,,,2701,,,
2022-02-12,BD_C_53,0,,,,3352,,,
2022-02-12,BD_C_62,0,,,,1854,,,
2022-02-12,BD_C_63,0,,,,3601,,,
2022-02-12,BD_D,0,,,,24601,,,
2022-02-12,BD_D_05,0,,,,1032,,,
2022-02-12,BD_D_12,0,,,,1619,,,
2022-02-12,BD_D_22,0,,,,4542,,,
2022-02-12,BD_D_23,0,,,,2245,,,
2022-02-12,BD_D_27,0,,,,7027,,,
2022-02-12,BD_D_30,0,,,,3707,,,
2022-02-12,BD_D_37,0,,,,1032,,,
2022-02-12,BD_D_39,0,,,,739,,,
2022-02-12,BD_D_43,0,,,,1511,,,
2022-02-12,BD_D_58,0,,,,1147,,,
2022-02-12,BD_E,0,,,,17995,,,
2022-02-12,BD_E_03,0,,,,9240,,,
2022-02-12,BD_E_24,0,,,,1250,,,
2022-02-12,BD_E_44,0,,,,1162,,,
2022-02-12,BD_E_45,0,,,,811,,,
2022-02-12,BD_E_48,0,,,,1499,,,
2022-02-12,BD_E_49,0,,,,1544,,,
2020-11-15,BD_E_54,0,,,,1085,,,
2022-02-12,BD_E_59,0,,,,2489,,,
2022-02-12,BD_F,0,,,,14905,,,
2022-02-12,BD_F_14,0,,,,4295,,,
2022-02-12,BD_F_19,0,,,,1403,,,
2022-02-12,BD_F_28,0,,,,987,,,
2022-02-12,BD_F_32,0,,,,942,,,
2022-02-12,BD_F_46,0,,,,1280,,,
2022-02-12,BD_F_52,0,,,,753,,,
2022-02-12,BD_F_55,0,,,,3803,,,
2022-02-12,BD_F_64,0,,,,1442,,,
2022-02-12,BD_G,0,,,,15120,,,
2022-02-12,BD_G_20,0,,,,1934,,,
2022-02-12,BD_G_38,0,,,,1854,,,
2022-02-12,BD_G_60,0,,,,8837,,,
2022-02-12,BD_G_61,0,,,,2495,,,
2022-02-12,BD_H,0,,,,7390,,,
2022-02-12,BD_H_21,0,,,,1753,,,
2022-02-12,BD_H_34,0,,,,4278,,,
2022-02-12,BD_H_41,0,,,,817,,,
2022-02-12,BD_H_57,0,,,,542,,,
2022-02-11,BE,21,13,,62689,3421081,29563,,30976938
2022-02-11,BE_BRU,3,,,,401821,,,
2022-02-11,BE_VAN,5,,,,508397,,,
2022-02-11,BE_VLG,3,,,,312390,,,
2022-02-11,BE_VLI,3,,,,238395,,,
2022-02-11,BE_VOV,1,,,,436518,,,
2022-02-10,BE_VWV,1022,,,,355095,,,
2022-02-10,BE_WBR,308,,,,131156,,,
2022-02-11,BE_WHT,2,,,,403579,,,
2022-02-11,BE_WLG,4,,,,336939,,,
2022-02-10,BE_WLX,273,,,,90037,,,
2022-02-10,BE_WNA,561,,,,156101,,,
2022-02-09,BF,0,0,,506,20696,375,,312837
2022-02-09,BG,6278,76,,37005,1025129,34228,,8798625
2022-02-10,BH,0,0,,33630,441825,1418,,9081352
2022-02-09,BI,40,0,,3078,37856,15,,1376884
2022-02-09,BJ,54,0,,,26552,163,,604310
2022-02-09,BM,50,1,,,11108,120,,
2022-02-09,BN,628,0,,,19473,59,,
2022-02-09,BO,1783,20,,12898,878922,21219,,3723158
2022-02-11,BR,166009,1135,121364,1,27285509,637152,23568213,67689970
2022-02-11,BR_AC,956,0,0,1,110373,1914,0,230496
2022-02-11,BR_AC_120001,74,0,0,3,2381,38,0,7760
2022-02-11,BR_AC_120005,0,0,0,1,1932,24,0,4543
2022-02-11,BR_AC_120010,11,0,0,2,3532,45,0,9456
2022-02-11,BR_AC_120013,19,0,0,1,1503,17,0,3190
2022-02-11,BR_AC_120017,0,0,0,1,815,17,0,1445
2022-02-11,BR_AC_120020,73,0,0,1,9584,179,0,20512
2022-02-11,BR_AC_120025,5,0,0,2,1802,37,0,5221
2022-02-11,BR_AC_120030,6,0,0,1,3669,67,0,7164
2022-02-11,BR_AC_120032,0,0,0,1,717,2,0,2263
2022-02-11,BR_AC_120033,10,0,0,3,3046,33,0,9778
2022-02-11,BR_AC_120034,0,0,0,1,949,15,0,2967
2022-02-11,BR_AC_120035,35,0,0,1,1534,13,0,4082
2022-02-11,BR_AC_120038,72,0,0,1,2501,21,0,5299
2022-02-11,BR_AC_120039,1,0,0,2,557,7,0,1449
2022-02-11,BR_AC_120040,550,0,0,13,53145,1128,0,91898
2022-02-11,BR_AC_120042,0,0,0,1,1030,14,0,3483
2022-02-11,BR_AC_120043,0,0,0,1,1029,7,0,2692
2022-02-11,BR_AC_120045,28,0,0,1,1459,43,0,7605
2022-02-11,BR_AC_120050,20,0,0,2,6892,85,0,21270
2022-02-11,BR_AC_120060,12,0,0,1,6971,49,0,9573
2022-02-11,BR_AC_120070,2,0,0,1,3356,33,0,4648
2022-02-11,BR_AC_120080,38,0,0,4,1969,40,0,4177
2022-02-11,BR_AL,1039,10,0,1,276152,6509,0,571144
2022-02-11,BR_AL_270010,0,0,0,1,831,27,0,1471
2022-02-11,BR_AL_270020,0,0,0,1,1656,35,0,3339
2022-02-11,BR_AL_270030,294,0,0,1,33735,541,0,92236
2022-02-11,BR_AL_270040,3,0,0,1,1735,55,0,3466
2022-02-11,BR_AL_270050,1,0,0,1,551,33,0,898
2022-02-11,BR_AL_270060,0,0,0,1,911,8,0,1386
2022-02-11,BR_AL_270070,7,0,0,1,1245,23,0,1519
2022-02-11,BR_AL_270080,0,0,0,1,198,8,0,430
2022-02-11,BR_AL_270090,0,0,0,1,575,9,0,1318
2022-02-11,BR_AL_270100,20,1,0,2,2050,47,0,2978
2022-02-11,BR_AL_270110,9,0,0,4,960,15,0,1599
2022-02-11,BR_AL_270120,0,0,0,5,974,12,0,2323
2022-02-11,BR_AL_270130,6,0,0,2,803,31,0,1359
2022-02-11,BR_AL_270135,0,0,0,1,287,6,0,583
2022-02-11,BR_AL_270140,10,0,0,1,2966,78,0,6280
2022-02-11,BR_AL_270150,6,0,0,1,611,11,0,1038
2022-02-11,BR_AL_270160,32,0,0,2,504,12,0,640
2022-02-11,BR_AL_270170,2,0,0,2,1289,18,0,2109
2022-02-11,BR_AL_270180,0,0,0,1,421,11,0,875
2022-02-11,BR_AL_270190,2,0,0,1,439,11,0,754
2022-02-11,BR_AL_270200,0,0,0,1,597,21,0,1125
2022-02-11,BR_AL_270210,0,0,0,1,472,19,0,849
2022-02-11,BR_AL_270220,0,0,0,1,555,9,0,1053
2022-02-11,BR_AL_270230,1,0,0,5,5041,60,0,8800
2022-02-11,BR_AL_270235,0,1,0,1,1426,32,0,3998
2022-02-11,BR_AL_270240,29,0,0,5,5282,138,0,11514
2022-02-11,BR_AL_270250,1,0,0,3,767,8,0,1531
2022-02-11,BR_AL_270255,1,0,0,1,619,18,0,812
2022-02-11,BR_AL_270260,2,0,0,2,855,21,0,2285
2022-02-11,BR_AL_270270,0,0,0,1,174,5,0,279
2022-02-11,BR_AL_270280,0,0,0,1,770,20,0,1144
2022-02-11,BR_AL_270290,0,0,0,1,1949,51,0,4962
2022-02-11,BR_AL_270300,0,0,0,1,755,20,0,2110
2022-02-11,BR_AL_270310,8,0,0,1,1941,31,0,3596
2022-02-11,BR_AL_270320,1,0,0,9,1730,22,0,2385
2022-02-11,BR_AL_270330,41,0,0,1,686,17,0,1147
2022-02-11,BR_AL_270340,0,0,0,1,505,5,0,835
2022-02-11,BR_AL_270350,0,0,0,1,304,4,0,321
2022-02-11,BR_AL_270360,0,0,0,2,599,15,0,851
2022-02-11,BR_AL_270370,0,0,0,2,199,3,0,365
2022-02-11,BR_AL_270375,0,0,0,8,753,11,0,2005
2022-02-11,BR_AL_270380,0,0,0,1,774,27,0,1367
2022-02-11,BR_AL_270390,0,0,0,1,190,5,0,267
2022-02-11,BR_AL_270400,1,0,0,4,1186,49,0,2419
2022-02-11,BR_AL_270410,0,0,0,1,1361,24,0,2120
2022-02-11,BR_AL_270420,2,1,0,1,1643,35,0,3594
2022-02-11,BR_AL_270430,228,4,0,1,108685,2865,0,209034
2022-02-11,BR_AL_270440,0,0,0,10,1122,23,0,2129
2022-02-11,BR_AL_270450,4,0,0,1,1904,51,0,4214
2022-02-11,BR_AL_270460,0,0,0,1,411,16,0,1154
2022-02-11,BR_AL_270470,13,0,0,2,7998,122,0,16014
2022-02-11,BR_AL_270480,0,0,0,1,613,18,0,1621
2022-02-11,BR_AL_270490,0,0,0,1,172,3,0,539
2022-02-11,BR_AL_270500,2,0,0,2,595,22,0,1495
2022-02-11,BR_AL_270510,0,0,0,1,1665,45,0,2971
2022-02-11,BR_AL_270520,12,0,0,1,1509,29,0,2767
2022-02-11,BR_AL_270530,0,0,0,1,336,10,0,607
2022-02-11,BR_AL_270540,0,0,0,1,290,14,0,854
2022-02-11,BR_AL_270550,0,0,0,1,1168,49,0,2531
2022-02-11,BR_AL_270560,0,0,0,1,280,13,0,690
2022-02-11,BR_AL_270570,2,0,0,2,1821,40,0,3939
2022-02-11,BR_AL_270580,1,0,0,1,177,6,0,279
2022-02-11,BR_AL_270590,0,0,0,1,212,9,0,500
2022-02-11,BR_AL_270600,0,0,0,1,484,17,0,1281
2022-02-11,BR_AL_270610,1,0,0,1,736,11,0,1641
2022-02-11,BR_AL_270620,0,0,0,1,517,4,0,1161
2022-02-11,BR_AL_270630,10,0,0,1,5825,160,0,18543
2022-02-11,BR_AL_270640,1,0,0,1,1305,30,0,2153
2022-02-11,BR_AL_270642,1,0,0,1,922,10,0,1402
2022-02-11,BR_AL_270644,0,0,0,1,494,25,0,744
2022-02-11,BR_AL_270650,0,0,0,1,917,23,0,1624
2022-02-11,BR_AL_270660,1,0,0,2,487,14,0,774
2022-02-11,BR_AL_270670,1,1,0,2,4609,87,0,8338
2022-02-11,BR_AL_270680,0,0,0,1,1076,23,0,803
2022-02-11,BR_AL_270690,98,0,0,1,4414,60,0,9703
2022-02-11,BR_AL_270700,0,0,0,1,196,2,0,363
2022-02-11,BR_AL_270710,1,0,0,1,1474,27,0,2427
2022-02-11,BR_AL_270720,0,0,0,1,615,11,0,1161
2022-02-11,BR_AL_270730,1,0,0,1,1252,48,0,2143
2022-02-11,BR_AL_270740,0,0,0,1,559,15,0,566
2022-02-11,BR_AL_270750,1,0,0,1,626,21,0,1777
2022-02-11,BR_AL_270760,2,0,0,1,1246,15,0,2232
2022-02-11,BR_AL_270770,-1,0,0,1,4098,185,0,10569
2022-02-11,BR_AL_270780,1,0,0,1,439,14,0,788
2022-02-11,BR_AL_270790,2,0,0,1,612,9,0,1618
2022-02-11,BR_AL_270800,16,1,0,1,5662,106,0,15500
2022-02-11,BR_AL_270810,5,0,0,1,891,19,0,1291
2022-02-11,BR_AL_270820,1,0,0,1,481,4,0,895
2022-02-11,BR_AL_270830,35,0,0,1,1307,30,0,1455
2022-02-11,BR_AL_270840,0,0,0,1,1428,41,0,2882
2022-02-11,BR_AL_270850,4,0,0,1,1549,27,0,3583
2022-02-11,BR_AL_270860,53,0,0,1,4848,103,0,6642
2022-02-11,BR_AL_270870,1,0,0,1,343,15,0,789
2022-02-11,BR_AL_270880,3,0,0,2,2008,38,0,3898
2022-02-11,BR_AL_270890,29,0,0,1,1370,40,0,2158
2022-02-11,BR_AL_270895,2,0,0,1,425,13,0,1845
2022-02-11,BR_AL_270900,4,0,0,1,473,12,0,812
2022-02-11,BR_AL_270910,17,0,0,1,804,27,0,2062
2022-02-11,BR_AL_270915,0,0,0,1,2379,71,0,4338
2022-02-11,BR_AL_270920,5,0,0,2,748,26,0,1739
2022-02-11,BR_AL_270930,3,1,0,5,3429,90,0,6345
2022-02-11,BR_AL_270940,0,0,0,8,2272,40,0,3394
2022-02-11,BR_AL_MCZ,228,4,0,1,108685,2865,0,209034
2022-02-11,BR_AM,2408,7,0,5,559654,14059,0,982085
2022-02-11,BR_AM_130002,1,0,0,1,3703,46,0,3005
2022-02-11,BR_AM_130006,0,0,0,4,2621,19,0,2444
